opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Bressac,S",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Bg4 3. g3 Nc6 4. h3 Bh5 5. Nf3 f6 6. d4 e5 7. dxe5 Bxf3 8. exf3 fxe5 9. Bb5 Bd6 10. f4 Qe7 11. O-O O-O-O 12. Bxc6 bxc6 13. fxe5 Bxe5 14. Re1 Bxb2 15. Rxe7 Nxe7 16. Nd2 Bxa1 17. Qxa1 Nf5 18. g4 Nd6 19. Qxg7 h5 20. Qd4 hxg4 21. hxg4 Rhg8 22. f3 a6 23. Qa7 Rde8 24. Qxa6+ Kd7 25. Qd3 Rg7 26. Kf2 Rh8 27. Nf1 Rh3 28. Kg2 Rh8 29. a4 Re8 30. Kf2 Rge7 31. Ng3 Re1 32. Nh5 R8e7 33. Nf6+ Kc8 34. Qa6+ Kb8 35. Nd7+ Rxd7 36. Kxe1,b3,d5,Bb2,Bg4,g3,Nc6,h3,Bh5,Nf3,f6,d4,e5,dxe5,Bxf3,exf3,fxe5,Bb5,Bd6,f4,Qe7
"De Silva,L M S T",chess.com INT,0.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. e3 Nf6 4. Bb5 Bd6 5. Ne2 e4 6. O-O Bxh2+ 7. Kxh2 Ng4+ 8. Kg3 Qg5 9. f4 exf3 10. Kxf3 Nh2+ 11. Kf2 Ng4+ 12. Ke1 Qxb5 13. Nf4 Nf6 14. Qf3 Qg5 15. Na3 Ne5 16. Qe2 d6 17. Nb5 Qg3+ 18. Qf2 Qxf2+ 19. Kxf2 Kd8 20. Rh1 a6 21. Nc3 h6 22. Raf1 Bd7 23. Ncd5 Nxd5 24. Nxd5 Bc6 25. Nb4 f6 26. Nxc6+ Nxc6 27. Rh3 Kd7 28. Kg1 Rae8 29. Rf4 Re6 30. Rg4 Re7 31. Rhg3 Rh7 32. Kf2 Ne5 33. Rb4 b6 34. a4 a5 35. Rh4 g5 36. Rh1 h5 37. Rgh3 h4 38. Ke2 Ref7 39. g3 Ng6 40. Bc3 g4 41. R3h2 h3 42. Rf1 f5 43. Kf2 Ne5 44. Rhh1 Ke6 45. Ke2 Nf3 46. Rf2 Rh5 47. Rff1 Rfh7 48. Rf2 h2 49. Rg2 Rh3 50. Kf2 Ng5 51. d3 Nf3 52. Kf1 c5 53. Be1 d5 54. Re2 Kd6 55. Kg2 Re7 56. Bf2 d4 57. Rd1 Rh6 58. e4 fxe4 59. dxe4 h1=Q+ 60. Rxh1 Rxh1 61. Kxh1 Rh7+ 62. Kg2 Rh2+ 63. Kf1 Rh1+ 64. Kg2 Rh2+ 65. Kf1 Ke5 66. c3 d3 67. Re3 d2 68. Rd3 Rh1+ 69. Ke2 Kxe4 70. Re3+ Kf5 71. Rd3 Re1+,b3,e5,Bb2,Nc6,e3,Nf6,Bb5,Bd6,Ne2,e4,O-O,Bxh2+,Kxh2,Ng4+,Kg3,Qg5,f4,exf3,Kxf3,Nh2+
"Liyanage,Ranindu Dilshan",chess.com INT,1.0,English Opening: Agincourt Defense,1. c4 e6 2. Nf3 d5 3. b3 Nf6 4. Bb2 g6 5. g3 Bg7 6. Bg2 O-O 7. O-O b6 8. d4 Bb7 9. Nbd2 Nbd7 10. Qc2 c5 11. Rac1 Rc8 12. dxc5 bxc5 13. cxd5 exd5 14. e3 Re8 15. Rfd1 Qb6 16. Nb1 c4 17. Bd4 Qa6 18. Qb2 Nh5 19. Bxg7 Nxg7 20. bxc4 Nb6 21. cxd5 Bxd5 22. Rxc8 Rxc8 23. Nc3 Be6 24. Nd4 Qa5 25. Ne4 Qxa2 26. Qxa2 Bxa2 27. Ra1 Bc4 28. Rxa7 Bd3 29. Nf6+ Kf8 30. Nxh7+ Kg8 31. Nf6+ Kf8 32. h4 Nf5 33. Nxf5 Bxf5 34. g4 Bd3 35. Rb7 Nc4 36. Bd5 Nd6 37. Rd7 Rc1+ 38. Kh2,c4,e6,Nf3,d5,b3,Nf6,Bb2,g6,g3,Bg7,Bg2,O-O,O-O,b6,d4,Bb7,Nbd2,Nbd7,Qc2,c5
"Zierk,S",chess.com INT,1.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. e3 g6 4. Bb5 Nge7 5. f4 Bg7 6. Nf3 a6 7. Bxc6 Nxc6 8. Nxe5 Nxe5 9. Bxe5 Bxe5 10. fxe5 Qh4+ 11. g3 Qe4 12. O-O Qxe5 13. Nc3 O-O 14. Qf3 d6 15. d4 Qf5 16. Qg2 Qa5 17. Nd5 Be6 18. Nf6+ Kg7 19. e4 h5 20. d5 Bg4 21. h3 Bc8 22. c4 b5 23. Qb2 Kh6 24. Qc1+ Kg7 25. Nxh5+ Kh7 26. Nf6+ Kg7 27. Qb2 Kh6 28. g4 Qb6+ 29. Kh2 Qe3 30. h4 g5 31. Rae1 Qd3 32. Nh5 Rg8 33. Rf6+ Kh7 34. Rxf7+ Kh6 35. Qf6+ Rg6 36. hxg5#,b3,e5,Bb2,Nc6,e3,g6,Bb5,Nge7,f4,Bg7,Nf3,a6,Bxc6,Nxc6,Nxe5,Nxe5,Bxe5,Bxe5,fxe5,Qh4+
"Oliveira,Si",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 c5 3. e3 Nf6 4. f4 Nc6 5. Nf3 a6 6. Be2 g6 7. O-O Bg7 8. Qe1 O-O 9. Qh4 d4 10. Na3 dxe3 11. dxe3 Ng4 12. Bxg7 Kxg7 13. Rad1 Qa5 14. Nc4 Qxa2 15. h3 Nh6 16. Bd3 Nf5 17. Qf2 Nb4 18. Be4 Be6 19. Ra1 Bxc4 20. Rxa2 Bxf1 21. Ra5 Nd6 22. Bxg6 hxg6 23. Kxf1 Ne4 24. Qe1 Nxc2 25. Qc1 Nb4 26. Qc4 f5 27. Qe6 Nc6 28. Ra1 Rf6 29. Qd7 Rd8 30. Qxb7 Rfd6 31. Kg1 R8d7 32. Qxa6 Nd4 33. Qc4 Nxf3+ 34. gxf3 Rd1+ 35. Rxd1 Rxd1+ 36. Kg2 Rd2+ 37. Kf1 Ng3+ 38. Ke1 Re2+ 39. Qxe2 Nxe2 40. Kxe2 Kf6 41. Kd3 Ke6 42. Kc4 Kd6 43. e4 fxe4 44. fxe4 e5 45. fxe5+ Kxe5 46. Kxc5 Kxe4 47. b4 Kf4 48. b5 Kg3 49. b6 Kxh3 50. b7 g5 51. b8=Q g4 52. Kd4 g3 53. Ke3,b3,d5,Bb2,c5,e3,Nf6,f4,Nc6,Nf3,a6,Be2,g6,O-O,Bg7,Qe1,O-O,Qh4,d4,Na3,dxe3
"Mirzoev,A",chess.com INT,0.5,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Nf6 3. Nf3 Nbd7 4. c4 e6 5. g3 Be7 6. Bg2 O-O 7. O-O b6 8. cxd5 Nxd5 9. Nc3 Bb7 10. Qc2 c5 11. Rac1 Rc8 12. Rfd1 N7f6 13. Qb1 Nxc3 14. Rxc3 Nd5 15. Rcc1 Bf6 16. d4 cxd4 17. Bxd4 Rxc1 18. Rxc1 h6 19. e3 Re8 20. Qb2 Bxd4 21. Nxd4 Qd7 22. a3 Rc8 23. h4 Ne7 24. Rxc8+ Qxc8 25. Bxb7 Qxb7 26. Qc2 g6 27. b4 a6 28. a4 e5 29. Ne2 Qf3 30. Nc3 Nd5 31. Nxd5 Qxd5 32. Qc8+ Kg7 33. Qxa6 Qd1+ 34. Kg2 Qd5+ 35. Kh2 Qd2 36. Kg2 Qxb4 37. Qa8 Qb3 38. Qc6 Qb4 39. Kg1 Qb2 40. Qd6 Qb1+ 41. Kh2 Qe4 42. Qc7 Qf5 43. Kg1 Qf6 44. Qc4 Qd6 45. Qb5 Qe6 46. Kg2 Qf6 47. Kf1 Qd6 48. Ke2 Qf6 49. e4 Qe6 50. f3 Qf6 51. Ke3 Qd6 52. Ke2 Qd4 53. Qb3 Qc5 54. Qb5 Qd4 55. Qb3 Qc5 56. Qb5 Qd4,b3,d5,Bb2,Nf6,Nf3,Nbd7,c4,e6,g3,Be7,Bg2,O-O,O-O,b6,cxd5,Nxd5,Nc3,Bb7,Qc2,c5
"Aryan,C",lichess.org INT,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. f3 Nf6 5. Nc3 c5 6. e4 cxd4 7. Qxd4 Nc6 8. Bb5 Bd7 9. Bxc6 Bxc6 10. e5 Nd7 11. e6 fxe6 12. O-O-O Qb6 13. Qd2 O-O-O 14. Bg3 h5 15. Nh3 h4 16. Bf2 Qa5 17. Ng5 Ne5 18. Nxe6 Rd6 19. Nxf8 Rxf8 20. Qd4 Nc4 21. Qxa7 Qb4 22. b3 Qxc3 23. Bd4 Qa5 24. bxc4 Qxa7 25. Bxa7 dxc4 26. Rxd6 exd6 27. h3 Kd7 28. Bd4 g6 29. Bf2 g5 30. Be3 Rf5 31. Kb2 b5 32. a3 Re5 33. Re1 Ke6 34. Bd2 Kf5 35. Rxe5+ dxe5 36. Kc3 e4 37. fxe4+ Bxe4 38. g4+ hxg3 39. Kd4 g2 40. Be3 Bxc2 41. Bg1 Kf4 42. Bh2+ Kf3 43. Ke5 Kf2 44. Kf6 g1=Q,d4,Nf6,Bg5,Ne4,Bf4,d5,f3,Nf6,Nc3,c5,e4,cxd4,Qxd4,Nc6,Bb5,Bd7,Bxc6,Bxc6,e5,Nd7
"Oparin,G",lichess.org INT,1.0,English Opening: Agincourt Defense,1. c4 e6 2. Nf3 d5 3. e3 Nf6 4. Be2 Bd6 5. O-O O-O 6. d4 b6 7. b3 Bb7 8. Bb2 Nbd7 9. Nbd2 a6 10. Qc2 Qe7 11. Rac1 Rac8 12. Rfe1 c5 13. Qb1 Rfd8 14. Qa1 h6 15. h3 cxd4 16. Nxd4 Nc5 17. Red1 a5 18. Nb5 Bb8 19. cxd5 Bxd5 20. Nc4 Qb7 21. Bxf6 gxf6 22. Qxf6 Ne4 23. Qxh6 Qe7 24. Nxb6 Rxc1 25. Rxc1 Bb7 26. Bf3 f5 27. Nd4 Rd6 28. Nc4 Ra6 29. Qg6+ Kf8 30. Qh6+ Kg8 31. Bxe4 Bxe4 32. Nxa5 Qd7 33. Qg6+ Kf8 34. Qf6+ Kg8 35. Nc4 Qg7 36. Qxg7+ Kxg7 37. f3 Bd5 38. a4 Kf6 39. Nb5 Bg3 40. Kf1 Ra8 41. Ke2 Rg8 42. Nc7 Bb7 43. Nb5 Bh4 44. g4 fxg4 45. hxg4 Bg5 46. Nbd6 Ba8 47. Nd2 Ke7 48. N6e4 Bh6 49. Rc7+ Kd8 50. Ra7 Bd5 51. Nf6 Rf8 52. Nxd5 exd5 53. Ra8+ Kd7 54. Rxf8 Bxf8 55. Kd3 Ke6 56. f4 Bc5 57. Nf3,c4,e6,Nf3,d5,e3,Nf6,Be2,Bd6,O-O,O-O,d4,b6,b3,Bb7,Bb2,Nbd7,Nbd2,a6,Qc2,Qe7
"Zubov,A UKR",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 c5 3. e3 Nc6 4. f4 a6 5. Nf3 Bf5 6. d3 e6 7. Nbd2 Nf6 8. g3 Be7 9. Bg2 O-O 10. O-O h6 11. Qe2 Bh7 12. Kh1 Rc8 13. a3 b5 14. Rad1 Qb6 15. e4 c4 16. dxc4 bxc4 17. Bxf6 Bxf6 18. bxc4 dxe4 19. Nxe4 Be7 20. Rd7 Bxa3 21. Ne5 Nxe5 22. fxe5 Rc7 23. Rd3 Be7 24. Rb3 Qa5 25. Nd6 Qc5 26. Rd1 Rd8 27. h4 Rcd7 28. Qe3 Bxd6 29. exd6 Qxc4 30. Rb6 Bxc2 31. Rc6 Qb3 32. Rc3 Qa4 33. Rd4 Qa1+ 34. Kh2 Bg6 35. Qd2 e5 36. Rd5 e4 37. Bh3 f5 38. Rc7 Qf6 39. Rxd7 Rxd7 40. Qf4 Qe6 41. Rd4 h5 42. Qd2 Kh7 43. Bf1 a5 44. Bc4 Rd8 45. Bxe6,b3,d5,Bb2,c5,e3,Nc6,f4,a6,Nf3,Bf5,d3,e6,Nbd2,Nf6,g3,Be7,Bg2,O-O,O-O,h6
"Papadiamandis,Elliot",Biel SUI,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 c5 4. f3 Qa5+ 5. c3 Nf6 6. d5 Qb6 7. Bc1 e6 8. e4 exd5 9. exd5 Bd6 10. Na3 a6 11. Nc4 Qc7 12. a4 b6 13. Bg5 Bb7 14. Qd2 b5 15. Bxf6 gxf6 16. Nxd6+ Qxd6 17. O-O-O Kd8 18. Ne2 bxa4 19. Ng3 Re8 20. Bc4 a5 21. Ne4 Rxe4 22. fxe4 Ba6 23. Qe2 a3 24. bxa3 Bxc4 25. Qxc4 Na6 26. Kc2 Nc7 27. g3 Ke7 28. Rhf1 Ne8 29. a4 h5 30. Rb1 Rc8 31. Rb7 h4 32. Qb5 hxg3 33. hxg3 Rd8 34. Qxa5 Qxg3 35. Qxc5+ Nd6 36. Rb6 Qg2+ 37. Rf2 Qxe4+ 38. Kd2,d4,Nf6,Bg5,Ne4,Bf4,c5,f3,Qa5+,c3,Nf6,d5,Qb6,Bc1,e6,e4,exd5,exd5,Bd6,Na3,a6
"Martirosyan,Haik M.",chess.com INT,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 g6 3. Bxf6 exf6 4. c4 Bg7 5. Nc3 O-O 6. g3 d6 7. Bg2 f5 8. e3 Nd7 9. Nge2 Nf6 10. O-O h5 11. b4 h4 12. b5 hxg3 13. hxg3 Re8 14. Nf4 Bh6 15. Bf3 Kg7 16. Kg2 Ne4 17. Qc2 Ng5 18. Bd5 Qd7 19. c5 c6 20. bxc6 bxc6 21. Bb3 dxc5 22. dxc5 Qe7 23. Nce2 Ne4 24. Rac1 Qf6 25. Rh1 Ba6 26. Nd4 Rh8 27. Nfe6+ fxe6 28. Nxe6+ Kf7 29. Nc7+ Kg7 30. Nxa6 Rad8 31. Nc7 Ng5 32. f4 Qe7 33. fxg5 Bxg5 34. Ne6+,d4,Nf6,Bg5,g6,Bxf6,exf6,c4,Bg7,Nc3,O-O,g3,d6,Bg2,f5,e3,Nd7,Nge2,Nf6,O-O,h5
"Aminovs,Maksims",Riga LAT,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 g6 3. Bxf6 exf6 4. c4 Bg7 5. g3 O-O 6. Bg2 c6 7. e3 d5 8. cxd5 cxd5 9. Nc3 Be6 10. Nge2 Nc6 11. Nf4 Qb6 12. Qd2 Rae8 13. O-O Ne7 14. Ncxd5 Nxd5 15. Nxd5 Bxd5 16. Bxd5 f5 17. Kg2 Rd8 18. Bf3 g5 19. h3 f4 20. Rac1 fxe3 21. fxe3 f5 22. Rc3 Rd7 23. Rb3 Qa6 24. Qd3 Qxa2 25. Bxb7 Rxb7 26. Rxb7 Qd5+ 27. Kg1 Qxb7 28. Rxf5 Rxf5 29. Qxf5 Qxb2 30. Qd5+ Kf8 31. Qa8+ Kf7 32. Qxa7+ Kg6 33. Qa6+ Bf6 34. Qd3+ Kg7 35. g4 Qc1+ 36. Kg2 Qb2+ 37. Kg3 Qb8+ 38. Kf3 Qh2 39. Qf1 Qd2 40. Qb1 Qc3 41. Qb7+ Kg6 42. Qe4+ Kg7 43. Qb7+ Kg6 44. Qd5 Qe1 45. Qf5+ Kg7 46. Qd7+ Kg6 47. Qe8+ Kg7 48. Ke4 Qh1+ 49. Kd3 Qxh3 50. Qd7+ Kg6 51. Qf5+ Kg7 52. d5 Qh1 53. Qd7+ Kg6 54. Qe6 Qd1+ 55. Kc4 Qc2+ 56. Kb5 Qb3+ 57. Kc6 Qc4+ 58. Kd7 Qa4+ 59. Kc7 Qa7+ 60. Kc8 Qa8+ 61. Kc7 Qa7+ 62. Kc8 Qa8+ 63. Kc7 Qa7+,d4,Nf6,Bg5,g6,Bxf6,exf6,c4,Bg7,g3,O-O,Bg2,c6,e3,d5,cxd5,cxd5,Nc3,Be6,Nge2,Nc6
"Grybkauskas,Pijus",Riga LAT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Nc6 3. Nf3 Bg4 4. h3 Bh5 5. d3 Nf6 6. Nbd2 e6 7. g3 Bc5 8. Bg2 O-O 9. O-O Qe7 10. a3 Nd7 11. b4 Bb6 12. c4 dxc4 13. dxc4 a5 14. c5 Ba7 15. Qb3 axb4 16. axb4 Rfd8 17. b5 Nxc5 18. Qc3 Nd4 19. Nxd4 Ne4 20. Nxe4 Bxd4 21. Qc2 Ba7 22. Rfc1 f5 23. Qxc7 Rd7 24. Qe5 fxe4 25. b6 Rd5 26. Qxe4 Bg6 27. Qe3 Rdd8 28. Rxa7 Rxa7 29. bxa7 Bf7 30. Qe5 Qf8 31. Bxb7 h6 32. Rc8 Rxc8 33. Bxc8 Qxc8 34. Qxg7#,b3,d5,Bb2,Nc6,Nf3,Bg4,h3,Bh5,d3,Nf6,Nbd2,e6,g3,Bc5,Bg2,O-O,O-O,Qe7,a3,Nd7
"Manukyan,Artyom",chess.com INT,1.0,English Opening: Agincourt Defense,1. c4 e6 2. g3 d5 3. Bg2 Nf6 4. b3 Be7 5. Bb2 O-O 6. Nf3 b6 7. O-O Bb7 8. e3 c5 9. d4 Nbd7 10. Nbd2 Rc8 11. Qe2 dxc4 12. Nxc4 b5 13. Nce5 Nxe5 14. dxe5 Nd7 15. Qxb5 Qc7 16. Rad1 Rfd8 17. Qa4 Nb6 18. Qg4 Rxd1 19. Rxd1 Rd8 20. Rd6 Bf8 21. Ng5 Bxg2 22. Rxd8 Qxd8 23. Qh5 h6 24. Qxf7+ Kh8 25. Nxe6 Qe7 26. Qxe7 Bxe7 27. Kxg2 Kg8 28. f4 c4 29. bxc4 Nxc4 30. Bd4 a5 31. Kf3 Kf7 32. Nc7 a4 33. e6+ Kf8 34. Nd5 Bd6 35. f5 a3 36. Ke2 h5 37. Kd3 Na5 38. Nf4 h4 39. gxh4 Nc6 40. Ng6+ Kg8 41. Bc3 Kh7 42. e4 Bc5 43. Kc4 Bd6 44. Kd5 Nb4+ 45. Kxd6,c4,e6,g3,d5,Bg2,Nf6,b3,Be7,Bb2,O-O,Nf3,b6,O-O,Bb7,e3,c5,d4,Nbd7,Nbd2,Rc8
"Ronka,E",chess.com INT,1.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. c4 Nf6 4. e3 d5 5. cxd5 Nxd5 6. a3 Bd6 7. d3 O-O 8. Nd2 Kh8 9. Ngf3 f5 10. Qc2 Be6 11. h4 Qe7 12. g3 f4 13. gxf4 exf4 14. e4 Nf6 15. Rg1 Ng4 16. d4 Rg8 17. Ng5 Bd7 18. e5 Ncxe5 19. Qxh7#,b3,e5,Bb2,Nc6,c4,Nf6,e3,d5,cxd5,Nxd5,a3,Bd6,d3,O-O,Nd2,Kh8,Ngf3,f5,Qc2,Be6
"Rychagov,A",chess.com INT,0.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 d6 3. g3 Nf6 4. Bg2 Be7 5. c4 O-O 6. Nc3 c6 7. Nf3 e4 8. Nd4 d5 9. O-O Bc5 10. Na4 Bd6 11. d3 exd3 12. Qxd3 dxc4 13. bxc4 Be7 14. Rfd1 Qa5 15. Qb3 Na6 16. h3 Nc5 17. Nxc5 Bxc5 18. Bc3 Qc7 19. Rab1 Rd8 20. Qa4 Re8 21. Nb3 Qxg3 22. Nxc5 Qxc3 23. Nxb7 Bxb7 24. Rxb7 Rxe2 25. Qxc6 Rae8 26. Qc7 Rf8 27. Rxa7 Re1+ 28. Rxe1 Qxe1+ 29. Bf1 Ne4 30. Qf4 Nd2 31. Rd7 Qxf1+ 32. Kh2 Nxc4 33. Rd4 Ne5 34. Qxe5 Qxf2+ 35. Kh1 Rc8 36. Qc5 Qf3+ 37. Kh2 Qe2+ 38. Kh1 Qf1+ 39. Kh2 Qf2+ 40. Kh1 Re8 41. Qe5 Qf1+ 42. Kh2 Qf2+ 43. Kh1 Qf1+ 44. Kh2 Qe2+ 45. Qxe2 Rxe2+ 46. Kg3 g6 47. a4 Ra2 48. Kf4 Kg7 49. Ke5 g5 50. h4 h6 51. hxg5 hxg5 52. Kf5 Kh6 53. Rd6+ Kh5 54. Rd1 Rf2+ 55. Ke5 g4 56. Ra1 g3 57. a5 g2 58. Rg1 Kg4 59. a6 Kg3 60. a7 Ra2,b3,e5,Bb2,d6,g3,Nf6,Bg2,Be7,c4,O-O,Nc3,c6,Nf3,e4,Nd4,d5,O-O,Bc5,Na4,Bd6
"Vlassov,N",chess.com INT,1.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. c4 f5 4. e3 Nf6 5. d4 Bb4+ 6. Bc3 Qe7 7. d5 Nb8 8. Nf3 Ne4 9. Bxb4 Qxb4+ 10. Nbd2 Nxd2 11. Qxd2 Qxd2+ 12. Kxd2 d6 13. Kc3 a5 14. a3 Nd7 15. Nd2 Nc5 16. f3 Bd7 17. Bd3 c6 18. e4 cxd5 19. exd5 O-O 20. Bc2 Rfc8 21. Rhc1 b5 22. Kb2 bxc4 23. Nxc4 Ra6 24. b4 Rb8 25. Kc3 Nb7 26. Bd3 Rba8 27. Nxa5 Nxa5 28. Bxa6 Rxa6 29. bxa5 Rxa5 30. Rd1 Kf7 31. Kb4 Ra4+ 32. Kb3 Ke7 33. g3 g5 34. Rd3 h5 35. Rc3 Rd4 36. a4 Rxd5 37. a5 Be6 38. Kc2 Rb5 39. a6 Bd5 40. a7 g4 41. fxg4 hxg4 42. a8=Q Bxa8 43. Rxa8 Ke6 44. Re8+ Kd5 45. Rd3+ Ke4 46. Rxd6 Ra5 47. Rf6 Ra2+ 48. Kc3 Rxh2 49. Rfe6,b3,e5,Bb2,Nc6,c4,f5,e3,Nf6,d4,Bb4+,Bc3,Qe7,d5,Nb8,Nf3,Ne4,Bxb4,Qxb4+,Nbd2,Nxd2
"Tahbaz,Arash",Yerevan ARM,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 c5 5. Nd2 Nxd2 6. Qxd2 Nc6 7. Nf3 cxd4 8. exd4 Bf5 9. Ne5 Qb6 10. c3 e6 11. Bd3 Nxe5 12. Bxe5 Bxd3 13. Qxd3 f6 14. Bg3 Be7 15. O-O O-O 16. Rae1 Rfe8 17. Re2 Bd6 18. f4 Qa6 19. Qxa6 bxa6 20. Rfe1 Kf7 21. Kf2 f5 22. Ke3 a5 23. Kd3 a4 24. Rc1 Rec8 25. Rce1 Re8 26. Rf1 Rab8 27. Be1 Rb6 28. g3 Reb8 29. Rff2 h6 30. Rc2 g5 31. fxg5 hxg5 32. Bd2 g4 33. Bc1 Rc6 34. Bf4 Bxf4 35. Rxf4 Rcb6 36. Rff2 Kf6 37. Rfe2 R6b7 38. Ke3 Rb6 39. Kf2 Rb5 40. Ke1 R5b6 41. Kd1 R8b7 42. Kc1 Rc7 43. Re3 Rc8 44. Rf2 Rc7 45. Rc2 Rc8 46. Re1 Rc7 47. Rh1 Rh7 48. Rg1 Rhb7 49. Rgg2 Rc7 50. Rge2 Rc8 51. Kd2 Rcb8 52. Ke3 R6b7 53. Kf4 Rb6 54. Rf2 R6b7 55. Ke3 Rb6 56. Rfd2 R6b7 57. Kd3 Rb6 58. Re2 R6b7 59. c4 dxc4+ 60. Kxc4 Rb4+ 61. Kd3 R8b6 62. Red2 Rb8 63. Ke3 R4b7 64. Ke2 Rh8 65. Kd1 Rd8 66. Rc4 Rdb8 67. Kc1 Rb4 68. Rc6 R8b6 69. Rc3 Rd6 70. Rcd3 Rc6+ 71. Kb1 Rbc4 72. a3 Rc1+ 73. Ka2 R6c2 74. d5 exd5 75. Rxd5 Rxd2 76. Rxd2 Rh1 77. b3 Ke5 78. bxa4 Ke4 79. Kb3 Ke3 80. Rd5 f4 81. Re5+ Kf2 82. gxf4 Rxh2 83. f5 Rh5 84. Rb5 a6 85. Rc5 g3 86. Rc2+ Kf3 87. Rc3+ Kg4 88. f6 Rf5 89. Rc6 g2 90. f7 Rxf7 91. Rg6+ Kf3 92. Kb4 Rf4+ 93. Ka5 Rg4,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,c5,Nd2,Nxd2,Qxd2,Nc6,Nf3,cxd4,exd4,Bf5,Ne5,Qb6,c3,e6
"Martirosyan,Haik M.",Riga LAT,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 c5 3. d5 d6 4. Nc3 Nbd7 5. e4 a6 6. a4 g6 7. Nf3 Bg7 8. Nd2 O-O 9. Be2 Rb8 10. O-O Ne8 11. a5 h6 12. Be3 Nc7 13. Nc4 Nb5 14. Qd2 Kh7 15. f4 Nd4 16. Bd3 Nf6 17. h3 e6 18. Nb6 exd5 19. Ncxd5 Nxd5 20. Nxd5 f5 21. Rae1 Be6 22. Bxd4 Bxd4+ 23. Kh2 Bg7 24. Nb6 Qf6 25. exf5 gxf5 26. Bc4 d5 27. Bxd5 Rbd8 28. c4 Rd6 29. Qc2 Qg6 30. Rf3 Bd4 31. Rg3 Qf6 32. Rxe6 Rxe6 33. Nd7 Re1 34. Nxf6+ Rxf6 35. Rg8 Bg1+ 36. Kg3 Re3+ 37. Kh4 Bh2 38. g3 Bg1 39. Qd1 Bf2 40. Qd2 Bg1 41. Qg2 Re1 42. Rd8 Bd4 43. Bg8+ Kh8 44. Qxb7,d4,Nf6,Bg5,c5,d5,d6,Nc3,Nbd7,e4,a6,a4,g6,Nf3,Bg7,Nd2,O-O,Be2,Rb8,O-O,Ne8
"Karthikeyan,M2",Kolkata IND,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. Nd2 c5 4. dxc5 e6 5. e4 Nc6 6. Ngf3 dxe4 7. Bxf6 Qxf6 8. Nxe4 Qxb2 9. Rb1 Qxa2 10. Bb5 Qa5+ 11. c3 Bxc5 12. O-O Be7 13. Nd6+ Kf8 14. c4 Qc7 15. c5 Nd8 16. Qd4 b6 17. Ne8,d4,Nf6,Bg5,d5,Nd2,c5,dxc5,e6,e4,Nc6,Ngf3,dxe4,Bxf6,Qxf6,Nxe4,Qxb2,Rb1,Qxa2,Bb5,Qa5+
"Gukesh,D",Kolkata IND,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. f3 Nf6 5. Nc3 Bf5 6. g4 Bg6 7. h4 h6 8. h5 Bh7 9. Bg2 c5 10. e3 Nc6 11. Nge2 e6 12. O-O a6 13. Qd2 Bd6 14. Rad1 O-O 15. a3 b5 16. Nb1 Qe7 17. Bxd6 Qxd6 18. Rf2 Rfd8 19. dxc5 Qxc5 20. Nd4 Rac8 21. Qe1 e5 22. Nxc6 Qxc6 23. Nc3 d4 24. Rfd2 Re8 25. Na2 Nd5 26. exd4 exd4 27. Qf2 Ne3 28. Nb4 Nxd1 29. Rxd1 Qc5 30. Rxd4 a5 31. Nd5 Re2 32. b4 axb4 33. axb4 Qxc2 34. Qg3 Qb2 35. Rd1 Bc2 36. Nb6 Bxd1 37. Nxc8 Qxb4 38. Kh2 Qe1,d4,Nf6,Bg5,Ne4,Bf4,d5,f3,Nf6,Nc3,Bf5,g4,Bg6,h4,h6,h5,Bh7,Bg2,c5,e3,Nc6
